"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 06 15:52:16 MSK 2021","Thu May 06 15:52:16 MSK 2021","80","","","","","","Новые через копирование элементы : Справочник.КлассификаторЕдиницИзмерения.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:19 MSK 2021","Thu May 06 15:52:19 MSK 2021","145","","","","","","Справочник.Контрагенты.Форма.фсRegisterOfCustomers - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:08 MSK 2021","Thu May 06 15:52:08 MSK 2021","30","","","","","","Новые элементы : Справочник._рарТипыСсылочныхОбъектов.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:38 MSK 2021","Thu May 06 15:52:38 MSK 2021","21","","","","","","Документ.ПогашениеВекселей.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:11 MSK 2021","Thu May 06 15:52:11 MSK 2021","29","","","","","","Новые элементы : Справочник.ВидыДенежныхСредствВПути.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:40 MSK 2021","Thu May 06 15:52:40 MSK 2021","4","","","","","","Перенос документа на текущий день : Документ.ПрочиеОперацииСоСделкамиРЕПО.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:18 MSK 2021","Thu May 06 15:52:18 MSK 2021","54","","","","","","Существующие элементы : Справочник.Контрагенты.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","8","","","","","","Существующие документы : Документ.ОперацииСВекселями.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:13 MSK 2021","Thu May 06 15:52:13 MSK 2021","29","","","","","","Новые элементы : Справочник.ГруппыКлиентов.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:32 MSK 2021","Thu May 06 15:52:32 MSK 2021","85","","","","","","Новые документы : Документ.ИсполнениеОперацииНаВалютномРынке.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:22 MSK 2021","Thu May 06 15:52:22 MSK 2021","35","","","","","","Существующие элементы : Справочник.РегистрИзменений.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:27 MSK 2021","Thu May 06 15:52:27 MSK 2021","113","","","","","","Новые через копирование элементы : Справочник.ФизическиеЛица.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","167","","","","","","Новые документы : Документ.ОперацииСВекселями.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:43 MSK 2021","Thu May 06 15:52:43 MSK 2021","93","","","","","","Новые документы : Документ.ТолькоПогашениеКупона.Форма.ФормаПогашенияКупона - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:13 MSK 2021","Thu May 06 15:52:13 MSK 2021","46","","","","","","Новые элементы : Справочник.ГруппыПользователей.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:19 MSK 2021","Thu May 06 15:52:19 MSK 2021","32","","","","","","Новые элементы : Справочник.МестаХранения.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:24 MSK 2021","Thu May 06 15:52:24 MSK 2021","29","","","","","","Новые элементы : Справочник.СоставОбъектовДУ.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"skipped","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","4","","","","","","Новые документы : объект находится в исключениях : Документ.ОперацияНаВалютномРынкеАрхив.Форма.ФормаДокумента - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:09 MSK 2021","Thu May 06 15:52:09 MSK 2021","168","","","","","","Существующие элементы : Справочник.АналитическиеСчета.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:37 MSK 2021","Thu May 06 15:52:37 MSK 2021","116","","","","","","Новые документы : Документ.ОплатаНачисленныхКомиссий.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:09 MSK 2021","Thu May 06 15:52:09 MSK 2021","54","","","","","","Новые через копирование элементы : Справочник.Банки.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:26 MSK 2021","Thu May 06 15:52:26 MSK 2021","75","","","","","","Существующие элементы : Справочник.ТипыЦБПоКлассификацииБР.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:23 MSK 2021","Thu May 06 15:52:23 MSK 2021","67","","","","","","Новые элементы : Справочник.СВИФТ_Сообщения.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:30 MSK 2021","Thu May 06 15:52:30 MSK 2021","6","","","","","","Существующие документы : Документ.БлокировкаЦБ.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:44 MSK 2021","Thu May 06 15:52:44 MSK 2021","45","","","","","","Новые документы : Документ.СписаниеКомиссииЗаВедениеСчета.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:20 MSK 2021","Thu May 06 15:52:20 MSK 2021","35","","","","","","Новые элементы : Справочник.НовыеТарифныеПланы.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:27 MSK 2021","Thu May 06 15:52:27 MSK 2021","54","","","","","","Существующие элементы : Справочник.ЦенныеБумаги.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:20 MSK 2021","Thu May 06 15:52:20 MSK 2021","41","","","","","","Новые через копирование элементы : Справочник.НастройкаОтчетов.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:44 MSK 2021","Thu May 06 15:52:44 MSK 2021","4","","","","","","Перенос документа на текущий день : Документ.СписаниеКомиссииЗаВедениеСчета.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:40 MSK 2021","Thu May 06 15:52:40 MSK 2021","4","","","","","","Перенос документа на текущий день : Документ.РасчетКомиссииПМ.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:19 MSK 2021","Thu May 06 15:52:19 MSK 2021","81","","","","","","Новые через копирование элементы : Справочник.КорпоративныеСобытия.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:41 MSK 2021","Thu May 06 15:52:41 MSK 2021","88","","","","","","Документ.РасчетСтоимостиПортфеля.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"skipped","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","3","","","","","","объект находится в исключениях : Документ.ОперацииНаСрочномРынкеАрхив.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:22 MSK 2021","Thu May 06 15:52:22 MSK 2021","44","","","","","","Новые через копирование элементы : Справочник.Пользователи.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:20 MSK 2021","Thu May 06 15:52:20 MSK 2021","30","","","","","","Новые элементы : Справочник.НастройкиОтчетности.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","114","","","","","","Документ.ОперацияНаВалютномРынке.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:20 MSK 2021","Thu May 06 15:52:20 MSK 2021","49","","","","","","Существующие элементы : Справочник.НастройкаОтчетов.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:12 MSK 2021","Thu May 06 15:52:12 MSK 2021","45","","","","","","Новые элементы : Справочник.ВнешниеОбработки.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:37 MSK 2021","Thu May 06 15:52:37 MSK 2021","41","","","","","","Новые документы : Документ.ОтчетыКлиентам.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:08 MSK 2021","Thu May 06 15:52:09 MSK 2021","120","","","","","","Новые через копирование элементы : Справочник.АвтоматическиеОперации.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:44 MSK 2021","Thu May 06 15:52:44 MSK 2021","67","","","","","","Новые документы : Документ.ШтрафныеСанкции.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:35 MSK 2021","Thu May 06 15:52:35 MSK 2021","9","","","","","","Перенос документа на текущий день : Документ.ОперацииНаСрочномРынке.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:31 MSK 2021","Thu May 06 15:52:31 MSK 2021","26","","","","","","Документ.ВнебиржеваяСделка.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:17 MSK 2021","Thu May 06 15:52:17 MSK 2021","109","","","","","","Новые через копирование элементы : Справочник.КонтактныеЛица.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:23 MSK 2021","Thu May 06 15:52:23 MSK 2021","86","","","","","","Существующие элементы : Справочник.СведенияОДепонентеКонтрагенте.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","24","","","","","","Документ.ОперацииСВекселями.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:15 MSK 2021","Thu May 06 15:52:15 MSK 2021","41","","","","","","Новые элементы : Справочник.ИнструментыВалютногоРынка.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"skipped","Thu May 06 15:52:20 MSK 2021","Thu May 06 15:52:20 MSK 2021","3","","","","","","объект находится в исключениях : Справочник.МестаХранения1.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:30 MSK 2021","Thu May 06 15:52:30 MSK 2021","24","","","","","","Документ.ВалютнаяСделка1.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"skipped","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","2","","","","","","Перенос документа на текущий день : объект находится в исключениях : Документ.ОперацииСВекселямиАрхив.Форма.ФормаДокумента - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:32 MSK 2021","Thu May 06 15:52:32 MSK 2021","5","","","","","","Перенос документа на текущий день : Документ.Конвертация.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:43 MSK 2021","Thu May 06 15:52:43 MSK 2021","123","","","","","","Новые документы : Документ.ТолькоПогашениеОблигации.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:07 MSK 2021","Thu May 06 15:52:07 MSK 2021","100","","","","","","Справочник._рарНастройкиОткрытыхОсейXBRL.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:23 MSK 2021","Thu May 06 15:52:23 MSK 2021","76","","","","","","Новые через копирование элементы : Справочник.СВИФТ_Сообщения.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:24 MSK 2021","Thu May 06 15:52:24 MSK 2021","146","","","","","","Существующие элементы : Справочник.СпискиЛиквидныхБумаг.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:22 MSK 2021","Thu May 06 15:52:22 MSK 2021","106","","","","","","Существующие элементы : Справочник.Портфели.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:24 MSK 2021","Thu May 06 15:52:24 MSK 2021","46","","","","","","Существующие элементы : Справочник.СоставОбъектовДУ.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:30 MSK 2021","Thu May 06 15:52:30 MSK 2021","22","","","","","","Документ.БлокировкаЦБ.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:16 MSK 2021","Thu May 06 15:52:16 MSK 2021","33","","","","","","Справочник.КодыЗагрузки.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:31 MSK 2021","Thu May 06 15:52:31 MSK 2021","123","","","","","","Документ.ВыгрузкаРегламентированныхОтчетов.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:15 MSK 2021","Thu May 06 15:52:15 MSK 2021","63","","","","","","Новые через копирование элементы : Справочник.ИнформационныеБазыОбменаДанными.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:24 MSK 2021","Thu May 06 15:52:25 MSK 2021","208","","","","","","Существующие элементы : Справочник.СчетаВнутреннегоУчета.Форма.Форма - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:10 MSK 2021","Thu May 06 15:52:10 MSK 2021","63","","","","","","Новые элементы : Справочник.Биржи.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:07 MSK 2021","Thu May 06 15:52:07 MSK 2021","51","","","","","","Новые через копирование элементы : Справочник._рарКонтекстыXBRL.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:40 MSK 2021","Thu May 06 15:52:40 MSK 2021","115","","","","","","Документ.РасчетВознагражденияУК.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"skipped","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","4","","","","","","Новые документы : объект находится в исключениях : Документ.СделкаМеныАрхив.Форма.ФормаДокумента - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:44 MSK 2021","Thu May 06 15:52:44 MSK 2021","9","","","","","","Существующие документы : Документ.ШтрафныеСанкции.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:24 MSK 2021","Thu May 06 15:52:24 MSK 2021","55","","","","","","Новые элементы : Справочник.События.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"skipped","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","3","","","","","","объект находится в исключениях : Документ.СведенияОДоходахФизлиц.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:24 MSK 2021","Thu May 06 15:52:24 MSK 2021","14","","","","","","Справочник.Субконто.Форма.ФормаВыбораГруппы - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:14 MSK 2021","Thu May 06 15:52:14 MSK 2021","67","","","","","","Справочник.ДоговорыКонтрагентов.Форма.фсRegisterOfAccounts - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:29 MSK 2021","Thu May 06 15:52:29 MSK 2021","17","","","","","","Новые элементы : Справочник.КодыВО.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:06 MSK 2021","Thu May 06 15:52:06 MSK 2021","32","","","","","","Новые элементы : Справочник._рарВерсияТаксономииXBRL.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:19 MSK 2021","Thu May 06 15:52:19 MSK 2021","44","","","","","","Существующие элементы : Справочник.МестаХранения.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","7","","","","","","Существующие документы : Документ.ОплатаВекселей.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:25 MSK 2021","Thu May 06 15:52:25 MSK 2021","141","","","","","","Справочник.СчетаВнутреннегоУчета.Форма.ФормаВыбораУпр - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:11 MSK 2021","Thu May 06 15:52:11 MSK 2021","21","","","","","","Справочник.Биржи.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"skipped","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","4","","","","","","объект находится в исключениях : Документ.СообщениеОбОперации.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:09 MSK 2021","Thu May 06 15:52:09 MSK 2021","15","","","","","","Справочник.АдресныеСокращения.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","6","","","","","","Перенос документа на текущий день : Документ.СправкаНДФЛ.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:10 MSK 2021","Thu May 06 15:52:10 MSK 2021","184","","","","","","Новые через копирование элементы : Справочник.БанковскиеСчета.Форма.ФормаЭлемента1 - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:40 MSK 2021","Thu May 06 15:52:40 MSK 2021","11","","","","","","Существующие документы : Документ.РасчетВознагражденияУК.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"skipped","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","4","","","","","","объект находится в исключениях : Документ.СделкаМеныАрхив.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:07 MSK 2021","Thu May 06 15:52:07 MSK 2021","37","","","","","","Новые элементы : Справочник._рарНастройкиОткрытыхОсейXBRL.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:31 MSK 2021","Thu May 06 15:52:31 MSK 2021","77","","","","","","Новые документы : Документ.ЗаймДС.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:22 MSK 2021","Thu May 06 15:52:22 MSK 2021","31","","","","","","Справочник.Прозрачность.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:20 MSK 2021","Thu May 06 15:52:20 MSK 2021","18","","","","","","Справочник.МестаХранения.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","49","","","","","","Новые документы : Документ.СверкаСБрокеромБумаги.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"skipped","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","3","","","","","","объект находится в исключениях : Документ.СведенияОДоходахФизлиц.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:20 MSK 2021","Thu May 06 15:52:20 MSK 2021","77","","","","","","Справочник.НазначениеКодовСинхронизации.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:37 MSK 2021","Thu May 06 15:52:37 MSK 2021","5","","","","","","Существующие документы : Документ.ОплатаПогашенияОблигацийКупонов.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:38 MSK 2021","Thu May 06 15:52:38 MSK 2021","5","","","","","","Существующие документы : Документ.ПеререгистрацияВекселей.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"failed","Thu May 06 15:52:22 MSK 2021","Thu May 06 15:52:22 MSK 2021","44","","","","","","Существующие элементы : Справочник.РегламентированныеОтчеты.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:38 MSK 2021","Thu May 06 15:52:38 MSK 2021","24","","","","","","Документ.ПереводДС.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:28 MSK 2021","Thu May 06 15:52:28 MSK 2021","37","","","","","","Новые через копирование элементы : Справочник.ТипыКонтрактов.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"skipped","Thu May 06 15:52:29 MSK 2021","Thu May 06 15:52:29 MSK 2021","3","","","","","","Существующие элементы : объект находится в исключениях : Справочник.UndesirablePersons.Форма.ФормаЭлемента - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"skipped","Thu May 06 15:52:41 MSK 2021","Thu May 06 15:52:41 MSK 2021","3","","","","","","Перенос документа на текущий день : объект находится в исключениях : Документ.РегламентированныйОтчет.Форма.ФормаДокумента - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:14 MSK 2021","Thu May 06 15:52:14 MSK 2021","212","","","","","","Новые через копирование элементы : Справочник.ДоговорыКонтрагентов.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"skipped","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","2","","","","","","Перенос документа на текущий день : объект находится в исключениях : Документ.СведенияОДоходахФизлиц.Форма.ФормаДокумента - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:37 MSK 2021","Thu May 06 15:52:37 MSK 2021","117","","","","","","Существующие документы : Документ.ПереводДС.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"skipped","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","4","","","","","","объект находится в исключениях : Документ.ОперацияНаВалютномРынкеАрхив.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:19 MSK 2021","Thu May 06 15:52:20 MSK 2021","89","","","","","","Новые через копирование элементы : Справочник.МестаХранения.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:37 MSK 2021","7","","","","","","Существующие документы : Документ.ОплатаНачисленныхКомиссий.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:38 MSK 2021","Thu May 06 15:52:38 MSK 2021","11","","","","","","Существующие документы : Документ.ПогашениеКупона.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:34 MSK 2021","Thu May 06 15:52:34 MSK 2021","39","","","","","","Документ.НачислениеИОплатаКомиссии.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:16 MSK 2021","Thu May 06 15:52:16 MSK 2021","23","","","","","","Справочник.КлассификаторЕдиницИзмерения.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:20 MSK 2021","Thu May 06 15:52:20 MSK 2021","17","","","","","","Справочник.НастройкиОтчетности.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:08 MSK 2021","Thu May 06 15:52:08 MSK 2021","39","","","","","","Справочник.SubAssetClass.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
